지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
0,전국,1982-12-01,0.6,4.3,인천,,
0,전국,1982-11-30,1.4,7.3,서울,,
0,전국,1982-11-29,54.3,112.3,남해,,
0,전국,1982-11-28,7.5,26.5,부안,,
0,전국,1982-11-27,0,19.9,울릉도,,
0,전국,1982-11-26,0,,,,
0,전국,1982-11-25,0,0,울릉도,,
0,전국,1982-11-24,0.5,3.4,서산,,
0,전국,1982-11-23,0.5,3.6,수원,,
0,전국,1982-11-22,10.3,23.2,정읍,,
0,전국,1982-11-21,0.9,5.5,제천,,
0,전국,1982-11-20,0,6.4,울릉도,,
0,전국,1982-11-19,0.8,5.4,완도,,
0,전국,1982-11-18,0,,,,
0,전국,1982-11-17,0,1.9,울릉도,,
0,전국,1982-11-16,0,,,,
0,전국,1982-11-15,6.2,23.4,"성산,성산포",,
0,전국,1982-11-14,1.4,16.7,인천,,
0,전국,1982-11-13,0,,,,
0,전국,1982-11-12,0,0.9,울릉도,,
0,전국,1982-11-11,7.6,26.1,서울,,
0,전국,1982-11-10,6.9,53.9,속초,,
0,전국,1982-11-09,9.9,44.1,강릉,,
0,전국,1982-11-08,0.2,6.8,속초,,
0,전국,1982-11-07,0.5,17.7,"성산,성산포",,
0,전국,1982-11-06,0,16.9,서귀포,,
0,전국,1982-11-05,3,22,서귀포,,
0,전국,1982-11-04,5.3,20.4,진주,,
0,전국,1982-11-03,0,0,서귀포,,
0,전국,1982-11-02,0,,,,
0,전국,1982-11-01,0,34.7,울릉도,,
0,전국,1982-10-31,6.5,14.6,충주,12.5,여수
0,전국,1982-10-30,0,7.9,서귀포,5.7,서귀포
0,전국,1982-10-29,0,4.8,"성산,성산포",3,"성산,성산포"
0,전국,1982-10-28,0,9.5,서귀포,5,서귀포
0,전국,1982-10-27,0,0.2,서귀포,0.2,서귀포
0,전국,1982-10-26,0,0,수원,0,수원
0,전국,1982-10-25,0,5.8,울릉도,1.8,울릉도
0,전국,1982-10-24,0,11.4,울릉도,2.4,울릉도
0,전국,1982-10-23,0,0.8,울릉도,0.5,울릉도
0,전국,1982-10-22,0,0.3,강화,0.3,강화
0,전국,1982-10-21,0,,,,
0,전국,1982-10-20,0.1,9.5,울릉도,6,울릉도
0,전국,1982-10-19,14.7,57,삼척,38,삼척
0,전국,1982-10-18,0.7,22,강화,10,강화
0,전국,1982-10-17,1.2,29,강화,16,강화
0,전국,1982-10-16,4.1,78.9,강릉,47.5,강릉
0,전국,1982-10-15,0.9,5.5,정읍,4,정읍
0,전국,1982-10-14,0,,,,
0,전국,1982-10-13,0,,,,
0,전국,1982-10-12,0,,,,
0,전국,1982-10-11,0,,,,
0,전국,1982-10-10,0,,,,
0,전국,1982-10-09,0,,,,
0,전국,1982-10-08,0,0.4,울진,0.4,울진
0,전국,1982-10-07,0,,,,
0,전국,1982-10-06,0,,,,
0,전국,1982-10-05,0,,,,
0,전국,1982-10-04,0,,,,
0,전국,1982-10-03,0,0.2,제주,0.2,제주
0,전국,1982-10-02,7.8,46.8,완도,27.7,제주
0,전국,1982-10-01,1.7,14.4,해남,8.4,서귀포
0,전국,1982-09-30,7.2,49,완도,7,"성산,성산포"
0,전국,1982-09-29,0.9,14.5,완도,5.2,제주
0,전국,1982-09-28,0,0,"완도,제주",0,"완도,제주"
0,전국,1982-09-27,0,0,"성산,성산포",0,"성산,성산포"
0,전국,1982-09-26,0.2,3.2,정읍,3.2,정읍
0,전국,1982-09-25,1.9,26.6,부산,4.8,부산
0,전국,1982-09-24,0,,,,
0,전국,1982-09-23,0,,,,
0,전국,1982-09-22,0,0,서귀포,0,서귀포
0,전국,1982-09-21,0,0,울릉도,0,울릉도
0,전국,1982-09-20,1.1,8.6,거제,4.1,"서울,임실"
0,전국,1982-09-19,5.3,47.3,부산,22.4,부산
0,전국,1982-09-18,2.9,36.5,"성산,성산포",9.3,제주
0,전국,1982-09-17,0,,,,
0,전국,1982-09-16,0,0.4,제천,0.4,제천
0,전국,1982-09-15,0,1,춘천,1,춘천
0,전국,1982-09-14,0.4,7,정읍,7,정읍
0,전국,1982-09-13,0,,,,
0,전국,1982-09-12,0,1,울진,0.7,울진
0,전국,1982-09-11,0,,,,
0,전국,1982-09-10,0.1,3.2,서산,3.2,서산
0,전국,1982-09-09,0.2,12.6,울릉도,7.7,울릉도
0,전국,1982-09-08,0.1,1.9,제주,1.6,제주
0,전국,1982-09-07,0,,,,
0,전국,1982-09-06,0.5,10.9,서산,10,서산
0,전국,1982-09-05,0,0.3,"청주,강화",0.3,청주
0,전국,1982-09-04,0,0.1,울진,0.1,울진
0,전국,1982-09-03,0,0.9,울산,0.9,울산
0,전국,1982-09-02,0,0.3,서산,0.3,서산
0,전국,1982-09-01,0,0.2,남원,0.2,남원
0,전국,1982-08-31,0,,,,
0,전국,1982-08-30,0,,,,
0,전국,1982-08-29,0.6,10.2,강화,10.2,강화
0,전국,1982-08-28,1.1,17.2,충주,16,충주
0,전국,1982-08-27,34.4,303,대관령,43,강릉
0,전국,1982-08-26,2.4,17.5,강릉,4.6,수원
0,전국,1982-08-25,7.3,48.6,서산,22.5,서산
0,전국,1982-08-24,4.5,71.1,제주,29.5,"성산,성산포"
0,전국,1982-08-23,15.4,47.9,임실,21,주암
0,전국,1982-08-22,1.4,19.6,임실,7,임실
0,전국,1982-08-21,31.4,99.5,영덕,34.9,금산
0,전국,1982-08-20,21.4,122.4,부여,43.8,서울
0,전국,1982-08-19,0.2,7.2,주암,7,주암
0,전국,1982-08-18,0,0,부산,0,부산
0,전국,1982-08-17,0,1.2,대구,0.6,대구
0,전국,1982-08-16,3.4,68.9,보은,51.5,보은
0,전국,1982-08-15,10,57.7,인제,19.8,춘천
0,전국,1982-08-14,66.7,219.1,산청,76,산청
0,전국,1982-08-13,49.1,236.5,산청,67,완도
0,전국,1982-08-12,2.5,60.3,서귀포,32.5,제주
0,전국,1982-08-11,4.7,62.5,정읍,60.5,정읍
0,전국,1982-08-10,0.4,33,서귀포,20.8,서귀포
0,전국,1982-08-09,5,63.5,거창,49.5,거창
0,전국,1982-08-08,0.7,21.4,대구,21.4,대구
0,전국,1982-08-07,0.7,19.5,제천,14.5,제천
0,전국,1982-08-06,1.3,17.6,춘천,11.9,춘천
0,전국,1982-08-05,4.5,34.5,양평,33.7,보은
0,전국,1982-08-04,0.1,1.6,보은,1,보은
0,전국,1982-08-03,0,,,,
0,전국,1982-08-02,0.1,18.3,울릉도,4,울릉도
0,전국,1982-08-01,0.2,4.5,대관령,5.7,임실
0,전국,1982-07-31,4.5,27.2,임실,26.6,의성
0,전국,1982-07-30,1.7,25.3,부여,22,부여
0,전국,1982-07-29,24.7,117.5,장흥,56.6,부산
0,전국,1982-07-28,27.9,168.8,수원,45.7,수원
0,전국,1982-07-27,14.5,106.8,서울,50.9,인천
0,전국,1982-07-26,5.9,33.5,홍천,25,제천
0,전국,1982-07-25,20.6,88.1,대관령,38,거제
0,전국,1982-07-24,3,78.6,대관령,20,삼척
0,전국,1982-07-23,36.8,285.9,완도,86,완도
0,전국,1982-07-22,0.4,4.6,추풍령,4.1,추풍령
0,전국,1982-07-21,0.3,11.3,영덕,9.7,영덕
0,전국,1982-07-20,0.1,25.2,서귀포,7.9,서귀포
0,전국,1982-07-19,0,0.3,제주,0.2,"제주,서귀포"
0,전국,1982-07-18,0,7.2,서귀포,1.7,서귀포
0,전국,1982-07-17,0.4,11.2,인제,11.2,인제
0,전국,1982-07-16,15.7,59.6,"성산,성산포",36,"성산,성산포"
0,전국,1982-07-15,3.2,40.1,제주,23.4,제주
0,전국,1982-07-14,16.5,95,완도,50,완도
0,전국,1982-07-13,5.1,54.1,남원,23.5,남원
0,전국,1982-07-12,0,41.8,서귀포,16.6,제주
0,전국,1982-07-11,4.4,24.8,거제,13,거제
0,전국,1982-07-10,4,58.9,서귀포,31.5,"성산,성산포"
0,전국,1982-07-09,0,0.6,금산,0.6,금산
0,전국,1982-07-08,0.9,12.2,밀양,12.2,밀양
0,전국,1982-07-07,4.9,44.3,구미,22,구미
0,전국,1982-07-06,0.4,26.6,서귀포,15,홍천
0,전국,1982-07-05,0.2,13,제주,5.3,제주
0,전국,1982-07-04,0,2,남원,2,남원
0,전국,1982-07-03,0,0.3,임실,0.3,임실
0,전국,1982-07-02,0.4,8.1,구미,8.1,구미
0,전국,1982-07-01,0.2,11.8,주암,9.5,주암
0,전국,1982-06-30,0.4,13,양평,10.6,임실
0,전국,1982-06-29,1,40.6,남원,36,남원
0,전국,1982-06-28,0.1,2.3,대구,2.3,대구
0,전국,1982-06-27,0.7,19.7,인제,17,인제
0,전국,1982-06-26,0.2,18.1,울릉도,18,울릉도
0,전국,1982-06-25,0.4,8.8,거창,6.2,거창
0,전국,1982-06-24,1.1,35.5,합천,28.5,합천
0,전국,1982-06-23,2.6,58.8,남원,57.6,남원
0,전국,1982-06-22,0.5,16.2,제주,9.3,제주
0,전국,1982-06-21,0,,,,
0,전국,1982-06-20,1.6,21,거창,21,거창
0,전국,1982-06-19,0.6,21.6,대관령,10.9,대관령
0,전국,1982-06-18,0.3,2.7,금산,1.6,금산
0,전국,1982-06-17,0,0.5,서귀포,0.3,서귀포
0,전국,1982-06-16,0,0.5,서귀포,0.5,서귀포
0,전국,1982-06-15,0,,,,
0,전국,1982-06-14,0.6,11.8,포항,6.4,포항
0,전국,1982-06-13,13.3,63.8,대관령,17.7,대관령
0,전국,1982-06-12,0,4.9,서귀포,6.3,서귀포
0,전국,1982-06-11,0.5,17.2,포항,15.8,포항
0,전국,1982-06-10,0,0.2,인제,0.1,인제
0,전국,1982-06-09,0,,,,
0,전국,1982-06-08,0.5,8.7,대관령,7.7,대관령
0,전국,1982-06-07,0,0,속초,0,속초
0,전국,1982-06-06,0,,,,
0,전국,1982-06-05,0,,,,
0,전국,1982-06-04,0,,,,
0,전국,1982-06-03,0.9,40.4,포항,35.2,포항
0,전국,1982-06-02,1.1,13,영덕,10,구미
0,전국,1982-06-01,4.1,27.8,임실,5.9,군산
0,전국,1982-05-31,18.4,66.7,천안,20.5,천안
0,전국,1982-05-30,8.6,74.5,정읍,30,정읍
0,전국,1982-05-29,1,16.2,남해,5.8,군산
0,전국,1982-05-28,0,1.6,서귀포,0.8,서귀포
0,전국,1982-05-27,0,,,,
0,전국,1982-05-26,3.1,23.1,춘천,6.5,인제
0,전국,1982-05-25,0.1,1.2,서울,1.2,서울
0,전국,1982-05-24,0,,,,
0,전국,1982-05-23,0,0,"춘천,강릉,서울,인천",0.1,홍천
0,전국,1982-05-22,0,,,,
0,전국,1982-05-21,0,0.6,인제,0.6,인제
0,전국,1982-05-20,0.2,15.7,울릉도,13,울릉도
0,전국,1982-05-19,8.6,38.7,수원,13,원주
0,전국,1982-05-18,0,0.3,충주,0.3,충주
0,전국,1982-05-17,0,0,속초,0,속초
0,전국,1982-05-16,0,,,,
0,전국,1982-05-15,0,,,,
0,전국,1982-05-14,0.1,1.7,완도,1.5,"완도,고흥"
0,전국,1982-05-13,31.3,137.5,양평,59,양평
0,전국,1982-05-12,6.5,32.5,춘천,14.7,수원
0,전국,1982-05-11,0,0.9,완도,0.5,완도
0,전국,1982-05-10,0,0.3,완도,0.3,완도
0,전국,1982-05-09,0.2,2.2,서울,0.5,"완도,서귀포,강화,이천"
0,전국,1982-05-08,0,0.3,서산,0.3,서산
0,전국,1982-05-07,0,0.6,영천,0.4,영천
0,전국,1982-05-06,20,61,장흥,26,장흥
0,전국,1982-05-05,0.1,6,해남,6,해남
0,전국,1982-05-04,0.1,1.9,대관령,1.9,대관령
0,전국,1982-05-03,2.2,10.2,충주,6.9,원주
0,전국,1982-05-02,0.2,6.7,부산,3,부산
0,전국,1982-05-01,0.8,15.4,"성산,성산포",4,"성산,성산포"
0,전국,1982-04-30,0.2,1.4,"고흥,남해",0.9,고흥
0,전국,1982-04-29,0.1,2.1,원주,1,원주
0,전국,1982-04-28,0.5,6.1,제주,2.5,"성산,성산포"
0,전국,1982-04-27,13.8,87.9,남해,17,남해
0,전국,1982-04-26,2.4,84.7,서귀포,17.4,제주
0,전국,1982-04-25,0,,,,
0,전국,1982-04-24,0,,,,
0,전국,1982-04-23,0,,,,
0,전국,1982-04-22,0,0,강화,0,강화
0,전국,1982-04-21,1.2,9.1,거제,3.5,거제
0,전국,1982-04-20,0.5,29.2,서귀포,8.6,서귀포
0,전국,1982-04-19,0,,,,
0,전국,1982-04-18,0,,,,
0,전국,1982-04-17,0,1.7,울릉도,1.4,울릉도
0,전국,1982-04-16,0,1.4,울릉도,1.4,울릉도
0,전국,1982-04-15,0.1,3.6,서귀포,3,서귀포
0,전국,1982-04-14,0.9,18.3,부산,14.2,부산
0,전국,1982-04-13,0,0.5,부여,0.5,부여
0,전국,1982-04-12,0,,,,
0,전국,1982-04-11,0,,,,
0,전국,1982-04-10,0,,,,
0,전국,1982-04-09,1.2,11.5,"강릉,울릉도",4.5,"울릉도,임실"
0,전국,1982-04-08,1.2,17,속초,5,인제
0,전국,1982-04-07,0.6,10,부산,2.5,부산
0,전국,1982-04-06,0.4,11.5,"성산,성산포",2.4,제주
0,전국,1982-04-05,0,1.5,"제주,성산,성산포",0.5,"성산,성산포"
0,전국,1982-04-04,0,,,,
0,전국,1982-04-03,2.5,24.9,"제주,성산,성산포",7,"성산,성산포"
0,전국,1982-04-02,24.3,51.4,거제,15,완도
0,전국,1982-04-01,0,,,,
0,전국,1982-03-31,0,3.5,울릉도,,
0,전국,1982-03-30,12.6,30.3,거제,4.2,광주
0,전국,1982-03-29,0,0,서귀포,,
0,전국,1982-03-28,0.3,5.3,영덕,,
0,전국,1982-03-27,0,3,울릉도,,
0,전국,1982-03-26,0,,,,
0,전국,1982-03-25,0,0.1,울릉도,,
0,전국,1982-03-24,0.1,5,강릉,,
0,전국,1982-03-23,0.3,4.6,제주,3.3,제주
0,전국,1982-03-22,0,0,서귀포,,
0,전국,1982-03-21,0.1,5.4,거제,,
0,전국,1982-03-20,0.1,2.5,거제,0.8,제주
0,전국,1982-03-19,1.3,24.1,"성산,성산포",3.8,제주
0,전국,1982-03-18,0,5.3,울릉도,,
0,전국,1982-03-17,1.9,6.4,영덕,0.5,해남
0,전국,1982-03-16,0.3,2.4,"수원,이천",0,광주
0,전국,1982-03-15,14,26.7,남해,6.8,광주
0,전국,1982-03-14,2.3,40.3,서귀포,1.5,해남
0,전국,1982-03-13,0,,,,
0,전국,1982-03-12,0.6,13.7,"성산,성산포",1.9,제주
0,전국,1982-03-11,0,,,,
0,전국,1982-03-10,0,,,,
0,전국,1982-03-09,0,0,"대관령,춘천,홍천,의성",,
0,전국,1982-03-08,0,0.1,대관령,,
0,전국,1982-03-07,0,0,"울릉도,추풍령",,
0,전국,1982-03-06,0,1.7,울릉도,,
0,전국,1982-03-05,1.1,8.4,울릉도,0.2,광주
0,전국,1982-03-04,23.6,60.8,서귀포,4.5,해남
0,전국,1982-03-03,0,,,,
0,전국,1982-03-02,0,0.2,포항,,
0,전국,1982-03-01,1.4,10.7,삼척,0.6,광주
0,전국,1982-02-28,0,0.3,포항,,
0,전국,1982-02-27,0,,,,
0,전국,1982-02-26,0,,,,
0,전국,1982-02-25,0.1,7,삼척,,
0,전국,1982-02-24,1.8,11.9,영덕,1.9,광주
0,전국,1982-02-23,0.7,14,삼척,2.1,제주
0,전국,1982-02-22,0,,,,
0,전국,1982-02-21,2.5,10.5,거창,0.9,광주
0,전국,1982-02-20,0.3,3,부산,0,광주
0,전국,1982-02-19,7.3,51.1,서귀포,3.9,광주
0,전국,1982-02-18,0.5,14.2,고흥,1,광주
0,전국,1982-02-17,0,11.8,서귀포,,
0,전국,1982-02-16,0,0.6,서귀포,,
0,전국,1982-02-15,0,0,수원,,
0,전국,1982-02-14,0.1,9.5,"성산,성산포",,
0,전국,1982-02-13,0.3,8.3,속초,,
0,전국,1982-02-12,0,,,,
0,전국,1982-02-11,0,,,,
0,전국,1982-02-10,0,,,,
0,전국,1982-02-09,0.1,2.5,대관령,,
0,전국,1982-02-08,0,0,울릉도,,
0,전국,1982-02-07,0,0.1,목포,,
0,전국,1982-02-06,0,1,울릉도,,
0,전국,1982-02-05,0.1,18.3,울릉도,,
0,전국,1982-02-04,4.1,16.9,울진,,
0,전국,1982-02-03,1.1,7,장흥,,
0,전국,1982-02-02,0,0,울릉도,,
0,전국,1982-02-01,0,1.3,울릉도,,
0,전국,1982-01-31,0.1,16.1,제주,,
0,전국,1982-01-30,0,0,"울릉도,제주",,
0,전국,1982-01-29,0,12.6,울릉도,,
0,전국,1982-01-28,0.1,11,울릉도,,
0,전국,1982-01-27,0.1,6.4,울릉도,,
0,전국,1982-01-26,0,0,대관령,,
0,전국,1982-01-25,0,0,울릉도,,
0,전국,1982-01-24,0,4.5,서귀포,,
0,전국,1982-01-23,0,0.2,울릉도,,
0,전국,1982-01-22,1.2,15.8,서귀포,,
0,전국,1982-01-21,0,,,,
0,전국,1982-01-20,0,0,"춘천,원주,울릉도,목포",,
0,전국,1982-01-19,0.3,6,"성산,성산포",,
0,전국,1982-01-18,1.7,17.7,제주,,
0,전국,1982-01-17,0.1,2.9,제주,,
0,전국,1982-01-16,0.9,16.7,울릉도,,
0,전국,1982-01-15,0.2,53.5,울릉도,0.8,제주
0,전국,1982-01-14,0,0.4,서산,,
0,전국,1982-01-13,0.1,1.7,보령,,
0,전국,1982-01-12,0,0.2,천안,,
0,전국,1982-01-11,0.1,1.9,인제,,
0,전국,1982-01-10,0,,,,
0,전국,1982-01-09,0.1,10.7,울릉도,,
0,전국,1982-01-08,0.3,4.3,이천,,
0,전국,1982-01-07,0.7,14.5,강릉,,
0,전국,1982-01-06,0.1,7.6,울릉도,,
0,전국,1982-01-05,0.3,8.1,속초,,
0,전국,1982-01-04,11.6,30.9,부산,9.6,제주
0,전국,1982-01-03,2.2,15,양평,0,"광주,제주"
0,전국,1982-01-02,0,0.3,"인천,강화",,
0,전국,1982-01-01,0,0.9,울릉도,0,제주
0,전국,1981-12-31,0.2,5.2,울릉도,0.3,제주
0,전국,1981-12-30,0.2,3.9,고흥,0.4,제주
0,전국,1981-12-29,1.9,6.3,제주,5.5,제주
0,전국,1981-12-28,0.1,1.2,서산,,
0,전국,1981-12-27,0,0.2,임실,,
0,전국,1981-12-26,0.1,3.3,서귀포,2.4,제주
0,전국,1981-12-25,0,1.1,강화,,
0,전국,1981-12-24,0,,,,
0,전국,1981-12-23,0,0,"대관령,춘천,강릉,수원",,
0,전국,1981-12-22,0,0.2,강화,,
0,전국,1981-12-21,0,,,,
0,전국,1981-12-20,0.1,2.6,주암,,
0,전국,1981-12-19,2.4,11.3,울릉도,,
0,전국,1981-12-18,2.7,9.4,울릉도,0.7,제주
0,전국,1981-12-17,0,,,,
0,전국,1981-12-16,0,0,"울릉도,서귀포",,
0,전국,1981-12-15,0,0.5,울릉도,,
0,전국,1981-12-14,0,6.7,울릉도,,
0,전국,1981-12-13,0,2.8,울릉도,,
0,전국,1981-12-12,0,,,,
0,전국,1981-12-11,0,0.3,울릉도,,
0,전국,1981-12-10,0,,,,
0,전국,1981-12-09,0,,,,
0,전국,1981-12-08,0,0,"울릉도,광주,해남",,
0,전국,1981-12-07,0,1.1,제주,1.1,제주
0,전국,1981-12-06,0,0,"수원,서산,천안,보령",,
0,전국,1981-12-05,0.4,4.6,군산,0,"광주,제주"
0,전국,1981-12-04,1.1,10.3,서산,0,제주
0,전국,1981-12-03,0,0.2,인천,,
0,전국,1981-12-02,0,1.4,울릉도,,
0,전국,1981-12-01,1.1,9.8,울릉도,,
0,전국,1981-11-30,0.3,4.9,서산,,
0,전국,1981-11-29,0,1.1,울릉도,,
0,전국,1981-11-28,0,17.2,울릉도,,
0,전국,1981-11-27,0,3.5,울릉도,,
0,전국,1981-11-26,0,1.1,울진,0.1,제주
0,전국,1981-11-25,0.4,14,제주,3.2,제주
0,전국,1981-11-24,0,,,,
0,전국,1981-11-23,0.6,3.2,"군산,제주",1.2,목포
0,전국,1981-11-22,0,0,울릉도,,
0,전국,1981-11-21,0,0.3,울릉도,,
0,전국,1981-11-20,0.6,4,인천,1.3,제주
0,전국,1981-11-19,0,0.2,서산,,
0,전국,1981-11-18,0,,,,
0,전국,1981-11-17,1.7,40.2,강릉,0,"목포,제주,서귀포"
0,전국,1981-11-16,0.7,21.5,삼척,,
0,전국,1981-11-15,4.7,15.6,천안,2,장흥
0,전국,1981-11-14,0,0.2,울릉도,,
0,전국,1981-11-13,0,0.3,광주,0.3,광주
0,전국,1981-11-12,0,,,,
0,전국,1981-11-11,0,0.3,광주,0.3,광주
0,전국,1981-11-10,0.9,5.3,인천,0.3,광주
0,전국,1981-11-09,0,0.6,제주,0.5,제주
0,전국,1981-11-08,0.1,2,울릉도,,
0,전국,1981-11-07,0,0.6,정읍,,
0,전국,1981-11-06,0.1,3.3,제주,1.1,제주
0,전국,1981-11-05,0.6,31.8,제주,3.6,서귀포
0,전국,1981-11-04,0,0,서귀포,0,서귀포
0,전국,1981-11-03,0.6,9.2,서울,0,목포
0,전국,1981-11-02,20.9,70.5,삼척,8.5,거제
0,전국,1981-11-01,0,8.6,서귀포,4.7,제주
0,전국,1981-10-31,0.5,7,춘천,6,춘천
0,전국,1981-10-30,0,0,양평,0,양평
0,전국,1981-10-29,0,0.5,"보령,임실",0.5,"보령,임실"
0,전국,1981-10-28,10,21.4,거제,18.5,거제
0,전국,1981-10-27,0,,,,
0,전국,1981-10-26,0,,,,
0,전국,1981-10-25,0.1,2.7,목포,1.5,"목포,정읍"
0,전국,1981-10-24,1.7,12.3,전주,3.5,보령
0,전국,1981-10-23,3.2,17,정읍,4,보령
0,전국,1981-10-22,1.1,7,울릉도,2.5,포항
0,전국,1981-10-21,0.1,2.3,포항,1.1,울산
0,전국,1981-10-20,0,0,울산,0,울산
0,전국,1981-10-19,0,2.5,서귀포,1,서귀포
0,전국,1981-10-18,8.4,26.4,남원,11.5,남원
0,전국,1981-10-17,0.3,4.5,강화,3.5,강화
0,전국,1981-10-16,0,0,"양평,홍천",0,"양평,홍천"
0,전국,1981-10-15,0,,,,
0,전국,1981-10-14,0,0,울릉도,0,울릉도
0,전국,1981-10-13,0.4,3.3,"성산,성산포",2.9,인제
0,전국,1981-10-12,0,0,제주,0,제주
0,전국,1981-10-11,0,0,춘천,0,춘천
0,전국,1981-10-10,0,,,,
0,전국,1981-10-09,0.3,4.5,임실,1.5,"전주,임실"
0,전국,1981-10-08,2.2,53.6,제주,23.1,제주
0,전국,1981-10-07,2,86.8,서귀포,30.6,서귀포
0,전국,1981-10-06,0.4,15.9,제주,3.1,서귀포
0,전국,1981-10-05,7.3,40.1,울릉도,11.1,울릉도
0,전국,1981-10-04,2.8,25.3,거제,9,거제
0,전국,1981-10-03,0,1.8,대관령,0.5,"울진,삼척"
0,전국,1981-10-02,0,,,,
0,전국,1981-10-01,0,,,,
0,전국,1981-09-30,0,0.6,천안,0.5,보령
0,전국,1981-09-29,0,0.8,부안,0.8,부안
0,전국,1981-09-28,0.7,25,삼척,10,삼척
0,전국,1981-09-27,0.4,8.2,속초,6.5,속초
0,전국,1981-09-26,0,0,"울릉도,광주",0,"울릉도,광주"
0,전국,1981-09-25,5.3,41.7,울릉도,15.8,울릉도
0,전국,1981-09-24,73.6,192.4,남해,90.5,남해
0,전국,1981-09-23,0,15,"성산,성산포",9.5,"성산,성산포"
0,전국,1981-09-22,0,,,,
0,전국,1981-09-21,0,,,,
0,전국,1981-09-20,0,0,대관령,0,대관령
0,전국,1981-09-19,0,0,"대관령,수원",0,"대관령,수원"
0,전국,1981-09-18,0,7.7,서귀포,2,"성산,서귀포,성산포"
0,전국,1981-09-17,0,0,"속초,춘천,홍천",0,"속초,춘천,홍천"
0,전국,1981-09-16,0,,,,
0,전국,1981-09-15,0,,,,
0,전국,1981-09-14,0,0,속초,0,속초
0,전국,1981-09-13,0,1.1,울릉도,1.1,울릉도
0,전국,1981-09-12,0.2,4.3,포항,4.3,포항
0,전국,1981-09-11,1,17.3,산청,17.3,산청
0,전국,1981-09-10,0.4,14.5,광주,11,광주
0,전국,1981-09-09,0.7,13.8,이천,11.8,이천
0,전국,1981-09-08,1,16,인천,14.6,인천
0,전국,1981-09-07,0,,,,
0,전국,1981-09-06,0,,,,
0,전국,1981-09-05,0,,,,
0,전국,1981-09-04,1.1,27,강릉,8.8,속초
0,전국,1981-09-03,78.7,264,진주,59.5,고흥
0,전국,1981-09-02,78.6,547.4,장흥,71,제주
0,전국,1981-09-01,30.9,215.2,제주,51.8,제주
0,전국,1981-08-31,24.7,128.1,대관령,30,원주
0,전국,1981-08-30,54.6,202,합천,72,합천
0,전국,1981-08-29,28.2,215,"성산,성산포",53.5,전주
0,전국,1981-08-28,0,30.8,서귀포,21.4,서귀포
0,전국,1981-08-27,0,0.2,제주,0.8,서귀포
0,전국,1981-08-26,10.2,55.6,제주,30.6,제주
0,전국,1981-08-25,30.6,124,양평,48.1,수원
0,전국,1981-08-24,0,0,"광주,고흥",0,"광주,고흥"
0,전국,1981-08-23,0,,,,
0,전국,1981-08-22,0,,,,
0,전국,1981-08-21,4.8,33.3,영주,16,영주
0,전국,1981-08-20,6.3,40.7,춘천,20,춘천
0,전국,1981-08-19,0.1,0.7,부산,0.6,완도
0,전국,1981-08-18,8.6,72.5,보령,50.5,보령
0,전국,1981-08-17,6.8,65.2,수원,33,인천
0,전국,1981-08-16,0,0,"성산,성산포",0,"성산,성산포"
0,전국,1981-08-15,0,,,,
0,전국,1981-08-14,0,,,,
0,전국,1981-08-13,1.4,24.8,전주,20.8,영주
0,전국,1981-08-12,0,0.3,속초,0.3,속초
0,전국,1981-08-11,13.2,72,부안,31.5,부안
0,전국,1981-08-10,10.3,190,"성산,성산포",101,"성산,성산포"
0,전국,1981-08-09,1.5,34.7,이천,32.5,이천
0,전국,1981-08-08,2.2,55,강화,52,강화
0,전국,1981-08-07,7.6,30.8,대전,10.4,수원
0,전국,1981-08-06,0.6,9.5,강화,8.5,강화
0,전국,1981-08-05,0.1,5,광주,2.9,광주
0,전국,1981-08-04,10.4,58.1,전주,35,남원
0,전국,1981-08-03,4.5,44.8,보은,30,보은
0,전국,1981-08-02,4.2,42.5,강화,29.3,전주
0,전국,1981-08-01,19.8,128,해남,39.5,고흥
0,전국,1981-07-31,6.3,71.9,고흥,34,고흥
0,전국,1981-07-30,0.1,2.8,홍천,2.8,홍천
0,전국,1981-07-29,1.7,10.8,서울,8.5,부안
0,전국,1981-07-28,7,31.3,인천,19.3,수원
0,전국,1981-07-27,12.9,73.9,서산,40.6,서산
0,전국,1981-07-26,9.9,87,부안,55,부안
0,전국,1981-07-25,0.4,3.8,전주,3.4,전주
0,전국,1981-07-24,2.3,68.2,금산,24.5,금산
0,전국,1981-07-23,2.6,40.1,울릉도,22,구미
0,전국,1981-07-22,2.8,65,제천,64,제천
0,전국,1981-07-21,0,0,"서울,인천",0,"서울,인천"
0,전국,1981-07-20,0,,,,
0,전국,1981-07-19,0,,,,
0,전국,1981-07-18,0,0.1,합천,0.1,합천
0,전국,1981-07-17,2.5,43.9,전주,43.7,전주
0,전국,1981-07-16,4.5,28.5,부안,21.9,청주
0,전국,1981-07-15,1.2,30.6,보은,30.6,보은
0,전국,1981-07-14,2,30,통영,21.5,통영
0,전국,1981-07-13,4.4,32.2,남해,21.5,남해
0,전국,1981-07-12,36.3,155.5,보령,56.5,통영
0,전국,1981-07-11,43.3,169,해남,33.5,고흥
0,전국,1981-07-10,0.7,63.1,제주,31.3,제주
0,전국,1981-07-09,23.7,61.2,홍천,56.5,홍천
0,전국,1981-07-08,0.8,9,강화,14,강화
0,전국,1981-07-07,0,15.5,"성산,성산포",12,"성산,성산포"
